fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin,dest,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,day_num_of_flights,num_flights_24hr,inbound_fl
2019-07-11 00:00:00,WN,N476WN,1735,MKE,LGA,06:00:00,558.0,-2.0,15.0,613.0,855.0,11.0,09:05:00,906.0,1.0,0.0,,0.0,N,125.0,128.0,102.0,738.0,,,,,,,,,,0,Milwaukee, WI,New York, NY,2019-07-11 00:00:00,2019-07-11 06:00:00,2019-07-11 09:05:00,7,3,26,22,0
2019-07-11 00:00:00,WN,N7840A,2174,MKE,MCI,14:40:00,1508.0,28.0,8.0,1516.0,1619.0,4.0,16:05:00,1623.0,18.0,0.0,,0.0,N,85.0,75.0,63.0,436.0,4.0,0.0,0.0,0.0,14.0,,,,,0,Milwaukee, WI,Kansas City, MO,2019-07-11 00:00:00,2019-07-11 14:40:00,2019-07-11 16:05:00,7,3,26,26,0
2019-07-11 00:00:00,WN,N449WN,2224,MKE,MCI,05:15:00,513.0,-2.0,8.0,521.0,626.0,4.0,06:40:00,630.0,-10.0,0.0,,0.0,N,85.0,77.0,65.0,436.0,,,,,,,,,,0,Milwaukee, WI,Kansas City, MO,2019-07-11 00:00:00,2019-07-11 05:15:00,2019-07-11 06:40:00,7,3,26,22,0
2019-07-11 00:00:00,WN,N256WN,271,MKE,MCO,14:40:00,1440.0,0.0,14.0,1454.0,1814.0,8.0,18:30:00,1822.0,-8.0,0.0,,0.0,N,170.0,162.0,140.0,1066.0,,,,,,,,,,0,Milwaukee, WI,Orlando, FL,2019-07-11 00:00:00,2019-07-11 14:40:00,2019-07-11 18:30:00,7,3,26,26,0
2019-07-11 00:00:00,WN,N918WN,522,MKE,MCO,06:05:00,602.0,-3.0,12.0,614.0,934.0,8.0,09:45:00,942.0,-3.0,0.0,,0.0,N,160.0,160.0,140.0,1066.0,,,,,,,,,,0,Milwaukee, WI,Orlando, FL,2019-07-11 00:00:00,2019-07-11 06:05:00,2019-07-11 09:45:00,7,3,26,22,0
2019-07-11 00:00:00,WN,N729SW,257,MKE,PHX,05:25:00,522.0,-3.0,11.0,533.0,642.0,6.0,07:00:00,648.0,-12.0,0.0,,0.0,N,215.0,206.0,189.0,1460.0,,,,,,,,,,0,Milwaukee, WI,Phoenix, AZ,2019-07-11 00:00:00,2019-07-11 05:25:00,2019-07-11 07:00:00,7,3,26,22,0
2019-07-11 00:00:00,WN,N8562Z,2456,MKE,PHX,18:40:00,1839.0,-1.0,13.0,1852.0,2000.0,6.0,20:15:00,2006.0,-9.0,0.0,,0.0,N,215.0,207.0,188.0,1460.0,,,,,,,,,,0,Milwaukee, WI,Phoenix, AZ,2019-07-11 00:00:00,2019-07-11 18:40:00,2019-07-11 20:15:00,7,3,26,19,0
2019-07-11 00:00:00,WN,N8549Z,2049,MKE,SFO,12:35:00,1230.0,-5.0,13.0,1243.0,1437.0,6.0,14:55:00,1443.0,-12.0,0.0,,0.0,N,260.0,253.0,234.0,1845.0,,,,,,,,,,0,Milwaukee, WI,San Francisco, CA,2019-07-11 00:00:00,2019-07-11 12:35:00,2019-07-11 14:55:00,7,3,26,26,0
2019-07-11 00:00:00,WN,N243WN,1450,MKE,STL,08:10:00,804.0,-6.0,12.0,816.0,908.0,7.0,09:25:00,915.0,-10.0,0.0,,0.0,N,75.0,71.0,52.0,317.0,,,,,,,,,,0,Milwaukee, WI,St. Louis, MO,2019-07-11 00:00:00,2019-07-11 08:10:00,2019-07-11 09:25:00,7,3,26,26,0
2019-07-11 00:00:00,WN,N7830A,2540,MKE,STL,19:30:00,2006.0,36.0,9.0,2015.0,2105.0,3.0,20:45:00,2108.0,23.0,0.0,,0.0,N,75.0,62.0,50.0,317.0,4.0,0.0,0.0,0.0,19.0,,,,,0,Milwaukee, WI,St. Louis, MO,2019-07-11 00:00:00,2019-07-11 19:30:00,2019-07-11 20:45:00,7,3,26,19,0
2019-07-11 00:00:00,WN,N245WN,1924,MKE,TPA,10:10:00,1008.0,-2.0,10.0,1018.0,1333.0,3.0,13:55:00,1336.0,-19.0,0.0,,0.0,N,165.0,148.0,135.0,1075.0,,,,,,,,,,0,Milwaukee, WI,Tampa, FL,2019-07-11 00:00:00,2019-07-11 10:10:00,2019-07-11 13:55:00,7,3,26,26,0
2019-07-11 00:00:00,WN,N449WN,2226,MSP,BNA,18:55:00,1855.0,0.0,11.0,1906.0,2037.0,3.0,20:55:00,2040.0,-15.0,0.0,,0.0,N,120.0,105.0,91.0,695.0,,,,,,,,,,0,Minneapolis, MN,Nashville, TN,2019-07-11 00:00:00,2019-07-11 18:55:00,2019-07-11 20:55:00,7,3,5,7,0
2019-07-11 00:00:00,WN,N792SW,2411,MSP,BNA,07:05:00,700.0,-5.0,20.0,720.0,850.0,4.0,09:05:00,854.0,-11.0,0.0,,0.0,N,120.0,114.0,90.0,695.0,,,,,,,,,,0,Minneapolis, MN,Nashville, TN,2019-07-11 00:00:00,2019-07-11 07:05:00,2019-07-11 09:05:00,7,3,5,4,0
2019-07-13 00:00:00,DL,N372DA,1608,ATL,DTW,15:30:00,1539.0,9.0,20.0,1559.0,1732.0,5.0,17:23:00,1737.0,14.0,0.0,,0.0,N,113.0,118.0,93.0,594.0,,,,,,,,,,0,Atlanta, GA,Detroit, MI,2019-07-13 00:00:00,2019-07-13 15:30:00,2019-07-13 17:23:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N915AT,1609,ATL,CLT,18:02:00,1755.0,-7.0,38.0,1833.0,1917.0,14.0,19:27:00,1931.0,4.0,0.0,,0.0,N,85.0,96.0,44.0,226.0,,,,,,,,,,0,Atlanta, GA,Charlotte, NC,2019-07-13 00:00:00,2019-07-13 18:02:00,2019-07-13 19:27:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N903DN,1610,DEN,DTW,06:15:00,739.0,84.0,10.0,749.0,1212.0,7.0,11:04:00,1219.0,75.0,0.0,,0.0,N,169.0,160.0,143.0,1123.0,75.0,0.0,0.0,0.0,0.0,,,,,0,Denver, CO,Detroit, MI,2019-07-13 00:00:00,2019-07-13 06:15:00,2019-07-13 11:04:00,7,5,2,2,0
2019-07-13 00:00:00,DL,N697DL,1611,DTW,MSP,20:15:00,2252.0,157.0,11.0,2303.0,2323.0,3.0,21:03:00,2326.0,143.0,0.0,,0.0,N,108.0,94.0,80.0,528.0,26.0,0.0,0.0,0.0,117.0,,,,,0,Detroit, MI,Minneapolis, MN,2019-07-13 00:00:00,2019-07-13 20:15:00,2019-07-13 21:03:00,7,5,4,7,0
2019-07-13 00:00:00,DL,N995AT,1612,ORD,ATL,16:00:00,1555.0,-5.0,17.0,1612.0,1847.0,9.0,19:06:00,1856.0,-10.0,0.0,,0.0,N,126.0,121.0,95.0,606.0,,,,,,,,,,0,Chicago, IL,Atlanta, GA,2019-07-13 00:00:00,2019-07-13 16:00:00,2019-07-13 19:06:00,7,5,1,1,0
2019-07-13 00:00:00,DL,N900DE,1613,ATL,IND,12:06:00,1201.0,-5.0,17.0,1218.0,1322.0,2.0,13:38:00,1324.0,-14.0,0.0,,0.0,N,92.0,83.0,64.0,432.0,,,,,,,,,,0,Atlanta, GA,Indianapolis, IN,2019-07-13 00:00:00,2019-07-13 12:06:00,2019-07-13 13:38:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N900DE,1613,IND,ATL,14:51:00,1454.0,3.0,12.0,1506.0,1622.0,4.0,16:29:00,1626.0,-3.0,0.0,,0.0,N,98.0,92.0,76.0,432.0,,,,,,,,,,0,Indianapolis, IN,Atlanta, GA,2019-07-13 00:00:00,2019-07-13 14:51:00,2019-07-13 16:29:00,7,5,1,2,1
2019-07-13 00:00:00,DL,N969DL,1614,LIT,ATL,07:27:00,721.0,-6.0,9.0,730.0,936.0,5.0,09:58:00,941.0,-17.0,0.0,,0.0,N,91.0,80.0,66.0,453.0,,,,,,,,,,0,Little Rock, AR,Atlanta, GA,2019-07-13 00:00:00,2019-07-13 07:27:00,2019-07-13 09:58:00,7,5,1,1,0
2019-07-13 00:00:00,DL,N547US,1615,ATL,FLL,15:01:00,1501.0,0.0,15.0,1516.0,1638.0,4.0,16:56:00,1642.0,-14.0,0.0,,0.0,N,115.0,101.0,82.0,581.0,,,,,,,,,,0,Atlanta, GA,Fort Lauderdale, FL,2019-07-13 00:00:00,2019-07-13 15:01:00,2019-07-13 16:56:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N547US,1615,FLL,ATL,17:58:00,1751.0,-7.0,50.0,1841.0,2005.0,13.0,20:02:00,2018.0,16.0,0.0,,0.0,N,124.0,147.0,84.0,581.0,0.0,0.0,16.0,0.0,0.0,,,,,0,Fort Lauderdale, FL,Atlanta, GA,2019-07-13 00:00:00,2019-07-13 17:58:00,2019-07-13 20:02:00,7,5,1,2,1
2019-07-13 00:00:00,DL,N901DN,1616,DEN,ATL,09:05:00,859.0,-6.0,12.0,911.0,1337.0,4.0,13:58:00,1341.0,-17.0,0.0,,0.0,N,173.0,162.0,146.0,1199.0,,,,,,,,,,0,Denver, CO,Atlanta, GA,2019-07-13 00:00:00,2019-07-13 09:05:00,2019-07-13 13:58:00,7,5,2,2,0
2019-07-13 00:00:00,DL,N118DU,1617,SLC,DFW,14:15:00,1413.0,-2.0,10.0,1423.0,1736.0,10.0,17:54:00,1746.0,-8.0,0.0,,0.0,N,159.0,153.0,133.0,989.0,,,,,,,,,,0,Salt Lake City, UT,Dallas/Fort Worth, TX,2019-07-13 00:00:00,2019-07-13 14:15:00,2019-07-13 17:54:00,7,5,2,2,0
2019-07-13 00:00:00,DL,N819DX,1618,ATL,MSP,19:04:00,2202.0,178.0,17.0,2219.0,2325.0,2.0,20:42:00,2327.0,165.0,0.0,,0.0,N,158.0,145.0,126.0,907.0,165.0,0.0,0.0,0.0,0.0,,,,,0,Atlanta, GA,Minneapolis, MN,2019-07-13 00:00:00,2019-07-13 19:04:00,2019-07-13 20:42:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N359NW,1619,ATL,STL,20:57:00,2053.0,-4.0,18.0,2111.0,2128.0,6.0,21:35:00,2134.0,-1.0,0.0,,0.0,N,98.0,101.0,77.0,484.0,,,,,,,,,,0,Atlanta, GA,St. Louis, MO,2019-07-13 00:00:00,2019-07-13 20:57:00,2019-07-13 21:35:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N339DN,1621,DTW,TPA,15:45:00,1542.0,-3.0,13.0,1555.0,1802.0,4.0,18:23:00,1806.0,-17.0,0.0,,0.0,N,158.0,144.0,127.0,983.0,,,,,,,,,,0,Detroit, MI,Tampa, FL,2019-07-13 00:00:00,2019-07-13 15:45:00,2019-07-13 18:23:00,7,5,4,7,0
2019-07-13 00:00:00,DL,N339DN,1621,TPA,DTW,19:21:00,1911.0,-10.0,12.0,1923.0,2135.0,7.0,21:59:00,2142.0,-17.0,0.0,,0.0,N,158.0,151.0,132.0,983.0,,,,,,,,,,0,Tampa, FL,Detroit, MI,2019-07-13 00:00:00,2019-07-13 19:21:00,2019-07-13 21:59:00,7,5,1,2,1
2019-07-13 00:00:00,DL,N330DX,1622,DTW,LAS,08:35:00,834.0,-1.0,24.0,858.0,942.0,7.0,09:49:00,949.0,0.0,0.0,,0.0,N,254.0,255.0,224.0,1749.0,,,,,,,,,,0,Detroit, MI,Las Vegas, NV,2019-07-13 00:00:00,2019-07-13 08:35:00,2019-07-13 09:49:00,7,5,4,6,0
2019-07-13 00:00:00,DL,N917DU,1623,LAX,MSP,08:45:00,859.0,14.0,13.0,912.0,1414.0,3.0,14:18:00,1417.0,-1.0,0.0,,0.0,N,213.0,198.0,182.0,1535.0,,,,,,,,,,0,Los Angeles, CA,Minneapolis, MN,2019-07-13 00:00:00,2019-07-13 08:45:00,2019-07-13 14:18:00,7,5,2,3,0
2019-07-13 00:00:00,DL,N6703D,1624,ATL,MSP,16:43:00,1649.0,6.0,15.0,1704.0,1810.0,3.0,18:25:00,1813.0,-12.0,0.0,,0.0,N,162.0,144.0,126.0,907.0,,,,,,,,,,0,Atlanta, GA,Minneapolis, MN,2019-07-13 00:00:00,2019-07-13 16:43:00,2019-07-13 18:25:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N911DQ,1625,ATL,BWI,20:10:00,2010.0,0.0,22.0,2032.0,2153.0,8.0,22:02:00,2201.0,-1.0,0.0,,0.0,N,112.0,111.0,81.0,577.0,,,,,,,,,,0,Atlanta, GA,Baltimore, MD,2019-07-13 00:00:00,2019-07-13 20:10:00,2019-07-13 22:02:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N926AT,1626,SLC,MCI,09:44:00,939.0,-5.0,12.0,951.0,1246.0,6.0,13:06:00,1252.0,-14.0,0.0,,0.0,N,142.0,133.0,115.0,920.0,,,,,,,,,,0,Salt Lake City, UT,Kansas City, MO,2019-07-13 00:00:00,2019-07-13 09:44:00,2019-07-13 13:06:00,7,5,2,2,0
2019-07-13 00:00:00,DL,N931DN,1628,ATL,PBI,15:39:00,1532.0,-7.0,19.0,1551.0,1717.0,4.0,17:34:00,1721.0,-13.0,0.0,,0.0,N,115.0,109.0,86.0,545.0,,,,,,,,,,0,Atlanta, GA,West Palm Beach/Palm Beach, FL,2019-07-13 00:00:00,2019-07-13 15:39:00,2019-07-13 17:34:00,7,5,10,16,0
2019-07-13 00:00:00,DL,N931DN,1628,PBI,ATL,18:31:00,1820.0,-11.0,14.0,1834.0,2000.0,9.0,20:29:00,2009.0,-20.0,0.0,,0.0,N,118.0,109.0,86.0,545.0,,,,,,,,,,0,West Palm Beach/Palm Beach, FL,Atlanta, GA,2019-07-13 00:00:00,2019-07-13 18:31:00,2019-07-13 20:29:00,7,5,1,2,1
2019-07-13 00:00:00,DL,N923AT,1629,DTW,MSP,09:55:00,949.0,-6.0,21.0,1010.0,1034.0,5.0,10:45:00,1039.0,-6.0,0.0,,0.0,N,110.0,110.0,84.0,528.0,,,,,,,,,,0,Detroit, MI,Minneapolis, MN,2019-07-13 00:00:00,2019-07-13 09:55:00,2019-07-13 10:45:00,7,5,4,6,0
2019-07-13 00:00:00,DL,N364DX,1630,ATL,SAT,22:08:00,2219.0,11.0,13.0,2232.0,2324.0,6.0,23:29:00,2330.0,1.0,0.0,,0.0,N,141.0,131.0,112.0,874.0,,,,,,,,,,0,Atlanta, GA,San Antonio, TX,2019-07-13 00:00:00,2019-07-13 22:08:00,2019-07-13 23:29:00,7,5,10,15,0
2019-07-13 00:00:00,DL,N722TW,1631,DCA,LAX,17:40:00,1735.0,-5.0,13.0,1748.0,1930.0,6.0,20:25:00,1936.0,-49.0,0.0,,0.0,N,345.0,301.0,282.0,2311.0,,,,,,,,,,0,Washington, DC,Los Angeles, CA,2019-07-13 00:00:00,2019-07-13 17:40:00,2019-07-13 20:25:00,7,5,1,2,1
2019-07-13 00:00:00,DL,N722TW,1631,LAX,DCA,08:15:00,811.0,-4.0,19.0,830.0,1611.0,3.0,16:30:00,1614.0,-16.0,0.0,,0.0,N,315.0,303.0,281.0,2311.0,,,,,,,,,,0,Los Angeles, CA,Washington, DC,2019-07-13 00:00:00,2019-07-13 08:15:00,2019-07-13 16:30:00,7,5,2,2,0
2019-07-13 00:00:00,DL,N584NW,1632,SEA,MSP,11:30:00,1127.0,-3.0,18.0,1145.0,1628.0,2.0,16:46:00,1630.0,-16.0,0.0,,0.0,N,196.0,183.0,163.0,1399.0,,,,,,,,,,0,Seattle, WA,Minneapolis, MN,2019-07-13 00:00:00,2019-07-13 11:30:00,2019-07-13 16:46:00,7,5,1,1,0
2019-07-13 00:00:00,DL,N318NB,1634,PWM,LGA,06:30:00,643.0,13.0,11.0,654.0,747.0,7.0,07:51:00,754.0,3.0,0.0,,0.0,N,81.0,71.0,53.0,269.0,,,,,,,,,,0,Portland, ME,New York, NY,2019-07-13 00:00:00,2019-07-13 06:30:00,2019-07-13 07:51:00,7,5,1,1,0
2019-07-14 00:00:00,AA,N392AN,1623,MIA,PHL,06:56:00,650.0,-6.0,13.0,703.0,926.0,3.0,09:48:00,929.0,-19.0,0.0,,0.0,N,172.0,159.0,143.0,1013.0,,,,,,,,,,0,Miami, FL,Philadelphia, PA,2019-07-14 00:00:00,2019-07-14 06:56:00,2019-07-14 09:48:00,7,6,1,2,0
2019-07-14 00:00:00,AA,N392AN,1623,PHL,MIA,10:49:00,1040.0,-9.0,32.0,1112.0,1324.0,8.0,13:51:00,1332.0,-19.0,0.0,,0.0,N,182.0,172.0,132.0,1013.0,,,,,,,,,,0,Philadelphia, PA,Miami, FL,2019-07-14 00:00:00,2019-07-14 10:49:00,2019-07-14 13:51:00,7,6,4,7,1
2019-07-14 00:00:00,AA,N163US,1624,DFW,SAN,15:15:00,1548.0,33.0,17.0,1605.0,1635.0,2.0,16:20:00,1637.0,17.0,0.0,,0.0,N,185.0,169.0,150.0,1171.0,9.0,0.0,0.0,0.0,8.0,,,,,0,Dallas/Fort Worth, TX,San Diego, CA,2019-07-14 00:00:00,2019-07-14 15:15:00,2019-07-14 16:20:00,7,6,3,8,0
2019-07-14 00:00:00,AA,N163US,1624,SAN,DFW,17:35:00,1731.0,-4.0,19.0,1750.0,2219.0,6.0,22:42:00,2225.0,-17.0,0.0,,0.0,N,187.0,174.0,149.0,1171.0,,,,,,,,,,0,San Diego, CA,Dallas/Fort Worth, TX,2019-07-14 00:00:00,2019-07-14 17:35:00,2019-07-14 22:42:00,7,6,1,2,1
2019-07-14 00:00:00,AA,N915AN,1625,ORD,DFW,07:15:00,733.0,18.0,51.0,824.0,1018.0,9.0,09:42:00,1027.0,45.0,0.0,,0.0,N,147.0,174.0,114.0,801.0,18.0,0.0,27.0,0.0,0.0,,,,,0,Chicago, IL,Dallas/Fort Worth, TX,2019-07-14 00:00:00,2019-07-14 07:15:00,2019-07-14 09:42:00,7,6,3,5,0
2019-07-14 00:00:00,AA,N193AN,1626,PHL,DFW,16:24:00,1623.0,-1.0,35.0,1658.0,1851.0,9.0,19:04:00,1900.0,-4.0,0.0,,0.0,N,220.0,217.0,173.0,1303.0,,,,,,,,,,0,Philadelphia, PA,Dallas/Fort Worth, TX,2019-07-14 00:00:00,2019-07-14 16:24:00,2019-07-14 19:04:00,7,6,4,7,0
2019-07-14 00:00:00,AA,N751UW,1628,IND,PHX,18:45:00,1845.0,0.0,9.0,1854.0,1856.0,6.0,19:32:00,1902.0,-30.0,0.0,,0.0,N,227.0,197.0,182.0,1488.0,,,,,,,,,,0,Indianapolis, IN,Phoenix, AZ,2019-07-14 00:00:00,2019-07-14 18:45:00,2019-07-14 19:32:00,7,6,1,1,0
2019-07-14 00:00:00,AA,N971AN,1629,AUS,ORD,10:50:00,1054.0,4.0,13.0,1107.0,1312.0,17.0,13:41:00,1329.0,-12.0,0.0,,0.0,N,171.0,155.0,125.0,977.0,,,,,,,,,,0,Austin, TX,Chicago, IL,2019-07-14 00:00:00,2019-07-14 10:50:00,2019-07-14 13:41:00,7,6,1,2,1
2019-07-14 00:00:00,AA,N971AN,1629,ORD,AUS,07:20:00,715.0,-5.0,15.0,730.0,936.0,7.0,09:53:00,943.0,-10.0,0.0,,0.0,N,153.0,148.0,126.0,977.0,,,,,,,,,,0,Chicago, IL,Austin, TX,2019-07-14 00:00:00,2019-07-14 07:20:00,2019-07-14 09:53:00,7,6,3,5,0
2019-07-14 00:00:00,AA,N908NN,1630,ATL,DFW,16:29:00,1632.0,3.0,16.0,1648.0,1736.0,13.0,17:59:00,1749.0,-10.0,0.0,,0.0,N,150.0,137.0,108.0,731.0,,,,,,,,,,0,Atlanta, GA,Dallas/Fort Worth, TX,2019-07-14 00:00:00,2019-07-14 16:29:00,2019-07-14 17:59:00,7,6,2,3,1
2019-07-14 00:00:00,AA,N908NN,1630,DFW,ATL,12:22:00,1214.0,-8.0,9.0,1223.0,1501.0,6.0,15:39:00,1507.0,-32.0,0.0,,0.0,N,137.0,113.0,98.0,731.0,,,,,,,,,,0,Dallas/Fort Worth, TX,Atlanta, GA,2019-07-14 00:00:00,2019-07-14 12:22:00,2019-07-14 15:39:00,7,6,3,8,0
2019-07-14 00:00:00,AA,N831AW,1631,CLT,MSY,18:15:00,1815.0,0.0,15.0,1830.0,1901.0,10.0,19:15:00,1911.0,-4.0,0.0,,0.0,N,120.0,116.0,91.0,651.0,,,,,,,,,,0,Charlotte, NC,New Orleans, LA,2019-07-14 00:00:00,2019-07-14 18:15:00,2019-07-14 19:15:00,7,6,4,8,0
2019-07-14 00:00:00,AA,N170US,1632,DFW,PHX,20:45:00,2105.0,20.0,15.0,2120.0,2126.0,4.0,21:14:00,2130.0,16.0,0.0,,0.0,N,149.0,145.0,126.0,868.0,16.0,0.0,0.0,0.0,0.0,,,,,0,Dallas/Fort Worth, TX,Phoenix, AZ,2019-07-14 00:00:00,2019-07-14 20:45:00,2019-07-14 21:14:00,7,6,3,8,0
2019-07-14 00:00:00,AA,N404AN,1634,PHX,DCA,12:50:00,1242.0,-8.0,16.0,1258.0,1956.0,27.0,20:23:00,2023.0,0.0,0.0,,0.0,N,273.0,281.0,238.0,1979.0,,,,,,,,,,0,Phoenix, AZ,Washington, DC,2019-07-14 00:00:00,2019-07-14 12:50:00,2019-07-14 20:23:00,7,6,1,3,0
2019-07-14 00:00:00,AA,N709UW,1635,CLT,PBI,14:40:00,1437.0,-3.0,28.0,1505.0,1628.0,2.0,16:31:00,1630.0,-1.0,0.0,,0.0,N,111.0,113.0,83.0,590.0,,,,,,,,,,0,Charlotte, NC,West Palm Beach/Palm Beach, FL,2019-07-14 00:00:00,2019-07-14 14:40:00,2019-07-14 16:31:00,7,6,4,8,0
2019-07-14 00:00:00,AA,N709UW,1635,PBI,CLT,17:16:00,1711.0,-5.0,8.0,1719.0,1848.0,20.0,19:15:00,1908.0,-7.0,0.0,,0.0,N,119.0,117.0,89.0,590.0,,,,,,,,,,0,West Palm Beach/Palm Beach, FL,Charlotte, NC,2019-07-14 00:00:00,2019-07-14 17:16:00,2019-07-14 19:15:00,7,6,2,3,1
2019-07-14 00:00:00,AA,N925UY,1636,CLT,DEN,16:11:00,1605.0,-6.0,39.0,1644.0,1806.0,14.0,17:45:00,1820.0,35.0,0.0,,0.0,N,214.0,255.0,202.0,1337.0,0.0,0.0,35.0,0.0,0.0,,,,,0,Charlotte, NC,Denver, CO,2019-07-14 00:00:00,2019-07-14 16:11:00,2019-07-14 17:45:00,7,6,4,8,0
2019-07-14 00:00:00,AA,N955NN,1637,ORD,PIT,08:19:00,836.0,17.0,17.0,853.0,1053.0,7.0,10:51:00,1100.0,9.0,0.0,,0.0,N,92.0,84.0,60.0,413.0,,,,,,,,,,0,Chicago, IL,Pittsburgh, PA,2019-07-14 00:00:00,2019-07-14 08:19:00,2019-07-14 10:51:00,7,6,3,5,0
2019-07-14 00:00:00,AA,N955NN,1637,PIT,ORD,11:36:00,1142.0,6.0,13.0,1155.0,1202.0,12.0,12:21:00,1214.0,-7.0,0.0,,0.0,N,105.0,92.0,67.0,413.0,,,,,,,,,,0,Pittsburgh, PA,Chicago, IL,2019-07-14 00:00:00,2019-07-14 11:36:00,2019-07-14 12:21:00,7,6,2,4,1
2019-07-14 00:00:00,AA,N954UW,1638,PHL,PIT,13:39:00,1335.0,-4.0,16.0,1351.0,1436.0,4.0,14:53:00,1440.0,-13.0,0.0,,0.0,N,74.0,65.0,45.0,268.0,,,,,,,,,,0,Philadelphia, PA,Pittsburgh, PA,2019-07-14 00:00:00,2019-07-14 13:39:00,2019-07-14 14:53:00,7,6,4,7,0
2019-07-14 00:00:00,AA,N954UW,1638,PIT,PHL,15:50:00,1544.0,-6.0,21.0,1605.0,1700.0,8.0,17:08:00,1708.0,0.0,0.0,,0.0,N,78.0,84.0,55.0,268.0,,,,,,,,,,0,Pittsburgh, PA,Philadelphia, PA,2019-07-14 00:00:00,2019-07-14 15:50:00,2019-07-14 17:08:00,7,6,2,4,1
2019-07-14 00:00:00,AA,N994NN,1639,SJC,ORD,22:49:00,2246.0,-3.0,14.0,2300.0,439.0,6.0,05:00:00,445.0,-15.0,0.0,,0.0,N,251.0,239.0,219.0,1829.0,,,,,,,,,,0,San Jose, CA,Chicago, IL,2019-07-15 00:00:00,2019-07-14 22:49:00,2019-07-15 05:00:00,7,6,1,1,0
2019-07-14 00:00:00,AA,N772XF,1640,PHL,BNA,21:40:00,2150.0,10.0,24.0,2214.0,2244.0,5.0,22:53:00,2249.0,-4.0,0.0,,0.0,N,133.0,119.0,90.0,675.0,,,,,,,,,,0,Philadelphia, PA,Nashville, TN,2019-07-14 00:00:00,2019-07-14 21:40:00,2019-07-14 22:53:00,7,6,4,7,0
2019-07-14 00:00:00,AA,N709UW,1641,CLT,MEM,20:16:00,2011.0,-5.0,19.0,2030.0,2045.0,8.0,20:58:00,2053.0,-5.0,0.0,,0.0,N,102.0,102.0,75.0,511.0,,,,,,,,,,0,Charlotte, NC,Memphis, TN,2019-07-14 00:00:00,2019-07-14 20:16:00,2019-07-14 20:58:00,7,6,4,8,1
2019-07-14 00:00:00,AA,N154UW,1642,DTW,CLT,08:22:00,827.0,5.0,26.0,853.0,1009.0,18.0,10:19:00,1027.0,8.0,0.0,,0.0,N,117.0,120.0,76.0,500.0,,,,,,,,,,0,Detroit, MI,Charlotte, NC,2019-07-14 00:00:00,2019-07-14 08:22:00,2019-07-14 10:19:00,7,6,1,2,0
2019-07-14 00:00:00,AA,N920NN,1643,ATL,CLT,12:29:00,1220.0,-9.0,27.0,1247.0,1330.0,13.0,13:49:00,1343.0,-6.0,0.0,,0.0,N,80.0,83.0,43.0,226.0,,,,,,,,,,0,Atlanta, GA,Charlotte, NC,2019-07-14 00:00:00,2019-07-14 12:29:00,2019-07-14 13:49:00,7,6,2,3,0
2019-07-14 00:00:00,AA,N156AN,1644,SEA,DFW,09:28:00,926.0,-2.0,11.0,937.0,1455.0,6.0,15:26:00,1501.0,-25.0,0.0,,0.0,N,238.0,215.0,198.0,1660.0,,,,,,,,,,0,Seattle, WA,Dallas/Fort Worth, TX,2019-07-14 00:00:00,2019-07-14 09:28:00,2019-07-14 15:26:00,7,6,1,1,0
2019-07-14 00:00:00,AA,N725UW,1646,RSW,CLT,08:23:00,818.0,-5.0,9.0,827.0,956.0,5.0,10:26:00,1001.0,-25.0,0.0,,0.0,N,123.0,103.0,89.0,600.0,,,,,,,,,,0,Fort Myers, FL,Charlotte, NC,2019-07-14 00:00:00,2019-07-14 08:23:00,2019-07-14 10:26:00,7,6,1,1,0
2019-07-14 00:00:00,AA,N103US,1647,PBI,PHL,17:32:00,1722.0,-10.0,9.0,1731.0,1950.0,4.0,20:20:00,1954.0,-26.0,0.0,,0.0,N,168.0,152.0,139.0,951.0,,,,,,,,,,0,West Palm Beach/Palm Beach, FL,Philadelphia, PA,2019-07-14 00:00:00,2019-07-14 17:32:00,2019-07-14 20:20:00,7,6,2,3,0
2019-07-16 00:00:00,AA,N539UW,710,PHX,SEA,10:30:00,1158.0,88.0,15.0,1213.0,1455.0,8.0,13:36:00,1503.0,87.0,0.0,,0.0,N,186.0,185.0,162.0,1107.0,10.0,0.0,0.0,0.0,77.0,,,,,0,Phoenix, AZ,Seattle, WA,2019-07-16 00:00:00,2019-07-16 10:30:00,2019-07-16 13:36:00,7,1,1,1,0
