,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
9137,2019-01-30,B6,N178JB,433,11278,14027,08:26:00,902.0,36.0,21.0,923.0,1144.0,3.0,11:02:00,1147.0,45.0,0.0,not cancelled,0.0,156.0,165.0,141.0,857.0,36.0,0.0,9.0,0.0,0.0,no first departure,0.0,0.0,0,Washington, DC,West Palm Beach/Palm Beach, FL,2019-01-30,2019-01-30 08:26:00,2019-01-30 11:02:00,1,2,1,1,1,0,0,506,662,8,11,2,Partly cloudy
12980,2019-05-27,UA,N38473,2385,11292,13930,09:36:00,1101.0,85.0,17.0,1118.0,1535.0,11.0,12:59:00,1546.0,167.0,0.0,not cancelled,0.0,143.0,225.0,197.0,888.0,0.0,0.0,167.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Chicago, IL,2019-05-27,2019-05-27 09:36:00,2019-05-27 12:59:00,5,0,2,3,2,0,0,576,779,9,12,3,Sunny
12973,2019-05-27,UA,N73291,2392,14683,12266,07:20:00,729.0,9.0,24.0,753.0,836.0,9.0,08:28:00,845.0,17.0,0.0,not cancelled,0.0,68.0,76.0,43.0,191.0,9.0,0.0,8.0,0.0,0.0,no first departure,0.0,0.0,0,San Antonio, TX,Houston, TX,2019-05-27,2019-05-27 07:20:00,2019-05-27 08:28:00,5,0,2,1,1,0,0,440,508,7,8,2,Light rain shower
12796,2019-05-20,OO,N873AS,4773,10434,11433,17:49:00,1824.0,35.0,17.0,1841.0,1954.0,8.0,19:30:00,2002.0,32.0,0.0,not cancelled,0.0,101.0,98.0,73.0,399.0,0.0,0.0,0.0,0.0,32.0,no first departure,0.0,0.0,1,Scranton/Wilkes-Barre, PA,Detroit, MI,2019-05-20,2019-05-20 17:49:00,2019-05-20 19:30:00,5,0,2,1,2,1,1,1069,1170,17,19,5,Patchy rain possible
3465,2018-03-24,YV,N919FJ,5844,10713,14107,06:30:00,629.0,-1.0,15.0,644.0,731.0,26.0,07:40:00,757.0,17.0,0.0,not cancelled,0.0,130.0,148.0,107.0,735.0,0.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,1,Boise, ID,Phoenix, AZ,2018-03-24,2018-03-24 06:30:00,2018-03-24 07:40:00,3,5,2,3,1,0,0,390,460,6,7,2,Patchy light drizzle
5168,2018-06-25,F9,N926FR,458,11292,13487,06:00:00,613.0,13.0,27.0,640.0,915.0,32.0,09:01:00,947.0,46.0,0.0,not cancelled,0.0,121.0,154.0,95.0,680.0,13.0,0.0,33.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Minneapolis, MN,2018-06-25,2018-06-25 06:00:00,2018-06-25 09:01:00,6,0,3,6,3,0,0,360,541,6,9,2,Sunny
4709,2018-06-05,AX,N34111,4602,14783,13930,11:15:00,1136.0,21.0,10.0,1146.0,1256.0,20.0,12:57:00,1316.0,19.0,0.0,not cancelled,0.0,102.0,100.0,70.0,438.0,19.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Springfield, MO,Chicago, IL,2018-06-05,2018-06-05 11:15:00,2018-06-05 12:57:00,6,1,3,1,1,0,0,675,777,11,12,3,Patchy rain possible
13105,2019-05-30,WN,N958WN,852,11259,10397,20:30:00,2110.0,40.0,8.0,2118.0,2346.0,4.0,23:25:00,2350.0,25.0,0.0,not cancelled,0.0,115.0,100.0,88.0,721.0,9.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,Dallas, TX,Atlanta, GA,2019-05-30,2019-05-30 20:30:00,2019-05-30 23:25:00,5,3,2,15,7,0,0,1230,1405,20,23,6,Clear
9211,2018-05-02,WN,N8607M,5506,10821,14107,15:20:00,1557.0,37.0,12.0,1609.0,1813.0,6.0,17:20:00,1819.0,59.0,0.0,not cancelled,0.0,300.0,322.0,304.0,1999.0,37.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,0,Baltimore, MD,Phoenix, AZ,2018-05-02,2018-05-02 15:20:00,2018-05-02 17:20:00,5,2,2,28,9,0,0,920,1040,15,17,5,Sunny
14836,2019-07-10,G7,N164GJ,4574,13930,11540,10:05:00,1000.0,-5.0,30.0,1030.0,1237.0,6.0,12:19:00,1243.0,24.0,0.0,not cancelled,0.0,194.0,223.0,187.0,1236.0,0.0,0.0,24.0,0.0,0.0,no first departure,0.0,0.0,1,Chicago, IL,El Paso, TX,2019-07-10,2019-07-10 10:05:00,2019-07-10 12:19:00,7,2,3,8,7,0,0,605,739,10,12,3,Sunny
8353,2019-09-12,AX,N839HK,4777,14783,13930,12:54:00,1727.0,273.0,10.0,1737.0,1840.0,9.0,14:39:00,1849.0,250.0,0.0,not cancelled,0.0,105.0,82.0,63.0,438.0,0.0,0.0,200.0,0.0,50.0,1436.0,36.0,36.0,1,Springfield, MO,Chicago, IL,2019-09-12,2019-09-12 12:54:00,2019-09-12 14:39:00,9,3,4,1,2,1,1,774,879,12,14,4,Mist
3663,2019-08-04,DL,N581NW,967,10397,14747,09:45:00,1032.0,47.0,15.0,1047.0,1226.0,10.0,12:09:00,1236.0,27.0,0.0,not cancelled,0.0,324.0,304.0,279.0,2182.0,27.0,0.0,0.0,0.0,0.0,950.0,26.0,26.0,0,Atlanta, GA,Seattle, WA,2019-08-04,2019-08-04 09:45:00,2019-08-04 12:09:00,8,6,3,5,7,0,0,585,729,9,12,3,Light rain shower
10677,2018-09-25,AA,N379AA,680,14100,14771,15:55:00,1634.0,39.0,46.0,1720.0,1946.0,4.0,18:54:00,1950.0,56.0,0.0,not cancelled,0.0,359.0,376.0,326.0,2521.0,39.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,0,Philadelphia, PA,San Francisco, CA,2018-09-25,2018-09-25 15:55:00,2018-09-25 18:54:00,9,1,4,3,3,0,0,955,1134,15,18,5,Light rain shower
12775,2019-05-17,DL,N829DN,1376,10397,14027,20:36:00,2109.0,33.0,22.0,2131.0,2253.0,2.0,22:27:00,2255.0,28.0,0.0,not cancelled,0.0,111.0,106.0,82.0,545.0,25.0,0.0,0.0,0.0,3.0,no first departure,0.0,0.0,0,Atlanta, GA,West Palm Beach/Palm Beach, FL,2019-05-17,2019-05-17 20:36:00,2019-05-17 22:27:00,5,4,2,6,4,0,0,1236,1347,20,22,6,Clear
9463,2018-05-18,UA,N29717,2408,15412,11618,11:20:00,1222.0,62.0,8.0,1230.0,1358.0,3.0,13:17:00,1401.0,44.0,0.0,not cancelled,0.0,117.0,99.0,88.0,631.0,0.0,0.0,6.0,0.0,38.0,no first departure,0.0,0.0,0,Knoxville, TN,Newark, NJ,2018-05-18,2018-05-18 11:20:00,2018-05-18 13:17:00,5,4,2,1,2,1,1,680,797,11,13,3,Patchy rain possible
6274,2018-12-14,AA,N118US,1709,11057,11697,14:35:00,1503.0,28.0,17.0,1520.0,1658.0,3.0,16:31:00,1701.0,30.0,0.0,not cancelled,0.0,116.0,118.0,98.0,632.0,19.0,0.0,2.0,0.0,9.0,no first departure,0.0,0.0,0,Charlotte, NC,Fort Lauderdale, FL,2018-12-14,2018-12-14 14:35:00,2018-12-14 16:31:00,12,4,1,13,14,0,0,875,991,14,16,4,Heavy rain
12359,2018-07-31,ZW,N415AW,4855,12264,14524,17:05:00,1739.0,34.0,15.0,1754.0,1816.0,16.0,18:02:00,1832.0,30.0,0.0,not cancelled,0.0,57.0,53.0,22.0,100.0,30.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Richmond, VA,2018-07-31,2018-07-31 17:05:00,2018-07-31 18:02:00,7,1,3,3,2,0,0,1025,1082,17,18,5,Light rain shower
90,2018-01-03,YX,N108HQ,4605,11066,11057,15:21:00,1635.0,74.0,12.0,1647.0,1747.0,21.0,17:00:00,1808.0,68.0,0.0,not cancelled,0.0,99.0,93.0,60.0,347.0,10.0,0.0,0.0,0.0,58.0,no first departure,0.0,0.0,1,Columbus, OH,Charlotte, NC,2018-01-03,2018-01-03 15:21:00,2018-01-03 17:00:00,1,2,1,2,2,1,1,921,1020,15,17,5,Light snow
3632,2019-08-03,OO,N743SK,5208,14122,13930,14:00:00,1420.0,20.0,13.0,1433.0,1443.0,13.0,14:40:00,1456.0,16.0,0.0,not cancelled,0.0,100.0,96.0,70.0,413.0,9.0,0.0,0.0,0.0,7.0,no first departure,0.0,0.0,1,Pittsburgh, PA,Chicago, IL,2019-08-03,2019-08-03 14:00:00,2019-08-03 14:40:00,8,5,3,1,1,0,0,840,880,14,14,4,Partly cloudy
1349,2019-10-13,AA,N982VJ,522,11057,11298,22:12:00,2339.0,87.0,9.0,2348.0,103.0,4.0,23:56:00,107.0,71.0,0.0,not cancelled,0.0,164.0,148.0,135.0,936.0,69.0,0.0,0.0,0.0,2.0,no first departure,0.0,0.0,0,Charlotte, NC,Dallas/Fort Worth, TX,2019-10-13,2019-10-13 22:12:00,2019-10-13 23:56:00,10,6,4,6,3,0,0,1332,1436,22,23,7,Patchy rain possible
12278,2018-07-28,YV,N243LR,5752,10279,11298,14:16:00,1617.0,121.0,12.0,1629.0,1714.0,5.0,15:35:00,1719.0,104.0,0.0,not cancelled,0.0,79.0,62.0,45.0,312.0,3.0,0.0,0.0,0.0,101.0,no first departure,0.0,0.0,1,Amarillo, TX,Dallas/Fort Worth, TX,2018-07-28,2018-07-28 14:16:00,2018-07-28 15:35:00,7,5,3,1,2,1,1,856,935,14,15,4,Sunny
12837,2019-05-22,AS,N294AK,694,14747,11884,21:55:00,2249.0,54.0,19.0,2308.0,2348.0,4.0,23:00:00,2352.0,52.0,0.0,not cancelled,0.0,65.0,63.0,40.0,224.0,0.0,0.0,0.0,0.0,52.0,no first departure,0.0,0.0,0,Seattle, WA,Spokane, WA,2019-05-22,2019-05-22 21:55:00,2019-05-22 23:00:00,5,2,2,12,6,0,0,1315,1380,21,23,7,Partly cloudy
129,2018-01-04,AA,N107US,1819,13204,11278,14:43:00,1516.0,33.0,13.0,1529.0,1710.0,9.0,16:54:00,1719.0,25.0,0.0,not cancelled,0.0,131.0,123.0,101.0,759.0,0.0,0.0,0.0,0.0,25.0,no first departure,0.0,0.0,0,Orlando, FL,Washington, DC,2018-01-04,2018-01-04 14:43:00,2018-01-04 16:54:00,1,3,1,5,3,1,1,883,1014,14,16,4,Sunny
209,2018-01-08,WN,N7714B,559,10397,13204,19:30:00,2012.0,42.0,16.0,2028.0,2128.0,7.0,21:00:00,2135.0,35.0,0.0,not cancelled,0.0,90.0,83.0,60.0,404.0,0.0,0.0,0.0,0.0,35.0,no first departure,0.0,0.0,0,Atlanta, GA,Orlando, FL,2018-01-08,2018-01-08 19:30:00,2018-01-08 21:00:00,1,0,1,28,9,0,0,1170,1260,19,21,6,Fog
4655,2018-06-03,MQ,N224NN,3413,11298,14193,10:23:00,1141.0,78.0,20.0,1201.0,1324.0,2.0,12:09:00,1326.0,77.0,0.0,not cancelled,0.0,106.0,105.0,83.0,604.0,77.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Dallas/Fort Worth, TX,Pensacola, FL,2018-06-03,2018-06-03 10:23:00,2018-06-03 12:09:00,6,6,3,2,3,0,0,623,729,10,12,3,Partly cloudy
9754,2018-02-04,UA,N25201,564,11292,13204,09:45:00,1012.0,27.0,42.0,1054.0,1544.0,8.0,15:19:00,1552.0,33.0,0.0,not cancelled,0.0,214.0,220.0,170.0,1546.0,0.0,19.0,6.0,0.0,8.0,no first departure,0.0,0.0,0,Denver, CO,Orlando, FL,2018-02-04,2018-02-04 09:45:00,2018-02-04 15:19:00,2,6,1,8,7,0,0,585,919,9,15,3,Patchy light snow
11324,2018-04-22,WN,N8715Q,2125,14107,15016,18:45:00,1913.0,28.0,10.0,1923.0,1.0,4.0,23:35:00,5.0,30.0,0.0,not cancelled,0.0,170.0,172.0,158.0,1262.0,5.0,0.0,2.0,0.0,23.0,no first departure,0.0,0.0,0,Phoenix, AZ,St. Louis, MO,2018-04-22,2018-04-22 18:45:00,2018-04-22 23:35:00,4,6,2,12,4,0,0,1125,1415,18,23,6,Clear
1784,2019-10-29,EM,N805HC,624,12173,13034,08:56:00,1028.0,92.0,17.0,1045.0,1110.0,2.0,09:31:00,1112.0,101.0,0.0,not cancelled,0.0,35.0,44.0,25.0,72.0,92.0,0.0,9.0,0.0,0.0,no first departure,0.0,0.0,1,Honolulu, HI,Lanai, HI,2019-10-29,2019-10-29 08:56:00,2019-10-29 09:31:00,10,1,4,13,3,0,0,536,571,8,9,2,Patchy rain possible
3212,2018-03-16,AA,N144AN,349,11298,14771,13:00:00,1253.0,-7.0,31.0,1324.0,1508.0,7.0,14:58:00,1515.0,17.0,0.0,not cancelled,0.0,238.0,262.0,224.0,1464.0,0.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,San Francisco, CA,2018-03-16,2018-03-16 13:00:00,2018-03-16 14:58:00,3,4,2,4,4,0,0,780,898,13,14,4,Sunny
10779,2018-09-27,F9,N211FR,1145,14683,12889,16:30:00,2211.0,341.0,13.0,2224.0,2243.0,11.0,17:29:00,2254.0,325.0,0.0,not cancelled,0.0,179.0,163.0,139.0,1069.0,0.0,0.0,0.0,0.0,325.0,no first departure,0.0,0.0,0,San Antonio, TX,Las Vegas, NV,2018-09-27,2018-09-27 16:30:00,2018-09-27 17:29:00,9,3,4,2,2,1,1,990,1049,16,17,5,Sunny
1699,2019-10-27,DL,N384DN,1046,10397,10721,18:15:00,1856.0,41.0,23.0,1919.0,2113.0,12.0,20:55:00,2125.0,30.0,0.0,not cancelled,0.0,160.0,149.0,114.0,946.0,0.0,0.0,30.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Boston, MA,2019-10-27,2019-10-27 18:15:00,2019-10-27 20:55:00,10,6,4,9,4,0,0,1095,1255,18,20,6,Clear
10348,2018-09-13,AA,N724UW,2116,11278,10721,17:30:00,2022.0,172.0,27.0,2049.0,2157.0,4.0,19:10:00,2201.0,171.0,0.0,not cancelled,0.0,100.0,99.0,68.0,399.0,0.0,0.0,0.0,0.0,171.0,no first departure,0.0,0.0,0,Washington, DC,Boston, MA,2018-09-13,2018-09-13 17:30:00,2018-09-13 19:10:00,9,3,4,3,3,0,0,1050,1150,17,19,5,Light rain shower
4540,2019-02-26,MQ,N933JN,3625,11042,13930,20:47:00,2227.0,100.0,23.0,2250.0,2255.0,7.0,21:25:00,2302.0,97.0,0.0,not cancelled,0.0,98.0,95.0,65.0,315.0,0.0,0.0,0.0,0.0,97.0,no first departure,0.0,0.0,1,Cleveland, OH,Chicago, IL,2019-02-26,2019-02-26 20:47:00,2019-02-26 21:25:00,2,1,1,2,2,0,0,1247,1285,20,21,6,Partly cloudy
9332,2018-05-08,WN,N8705Q,5447,14679,13198,15:35:00,1556.0,21.0,12.0,1608.0,2059.0,7.0,20:40:00,2106.0,26.0,0.0,not cancelled,0.0,185.0,190.0,171.0,1334.0,18.0,0.0,5.0,0.0,3.0,no first departure,0.0,0.0,0,San Diego, CA,Kansas City, MO,2018-05-08,2018-05-08 15:35:00,2018-05-08 20:40:00,5,1,2,29,11,0,0,935,1240,15,20,5,Sunny
9958,2018-02-15,UA,N476UA,275,11066,13930,18:05:00,1851.0,46.0,23.0,1914.0,1910.0,3.0,18:28:00,1913.0,45.0,0.0,not cancelled,0.0,83.0,82.0,56.0,296.0,13.0,0.0,0.0,0.0,32.0,no first departure,0.0,0.0,0,Columbus, OH,Chicago, IL,2018-02-15,2018-02-15 18:05:00,2018-02-15 18:28:00,2,3,1,1,1,0,0,1085,1108,18,18,6,Moderate or heavy rain shower
8621,2019-01-09,UA,N15751,2213,12441,11618,14:40:00,1546.0,66.0,10.0,1556.0,2133.0,5.0,20:59:00,2138.0,39.0,0.0,not cancelled,0.0,259.0,232.0,217.0,1874.0,0.0,0.0,39.0,0.0,0.0,no first departure,0.0,0.0,0,Jackson, WY,Newark, NJ,2019-01-09,2019-01-09 14:40:00,2019-01-09 20:59:00,1,2,1,1,1,0,0,880,1259,14,20,4,Sunny
2161,2018-11-26,WN,N798SW,3393,14683,13204,16:20:00,1701.0,41.0,9.0,1710.0,2003.0,5.0,19:50:00,2008.0,18.0,0.0,not cancelled,0.0,150.0,127.0,113.0,1041.0,17.0,0.0,0.0,0.0,1.0,no first departure,0.0,0.0,0,San Antonio, TX,Orlando, FL,2018-11-26,2018-11-26 16:20:00,2018-11-26 19:50:00,11,0,4,30,8,0,0,980,1190,16,19,5,Sunny
14718,2019-07-07,OO,N952SW,5756,14698,14771,17:50:00,1847.0,57.0,19.0,1906.0,1943.0,4.0,18:51:00,1947.0,56.0,0.0,not cancelled,0.0,61.0,60.0,37.0,190.0,0.0,0.0,0.0,0.0,56.0,no first departure,0.0,0.0,1,San Luis Obispo, CA,San Francisco, CA,2019-07-07,2019-07-07 17:50:00,2019-07-07 18:51:00,7,6,3,1,1,0,0,1070,1131,17,18,5,Sunny
9293,2018-05-06,DL,N926DL,2387,11252,10397,11:30:00,1205.0,35.0,8.0,1213.0,1309.0,5.0,12:57:00,1314.0,17.0,0.0,not cancelled,0.0,87.0,69.0,56.0,366.0,1.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,Daytona Beach, FL,Atlanta, GA,2018-05-06,2018-05-06 11:30:00,2018-05-06 12:57:00,5,6,2,1,2,1,1,690,777,11,12,3,Moderate or heavy rain shower
3965,2019-08-23,WN,N8668A,343,11292,14747,21:45:00,2222.0,37.0,15.0,2237.0,1.0,7.0,23:25:00,8.0,43.0,0.0,not cancelled,0.0,160.0,166.0,144.0,1024.0,0.0,0.0,6.0,0.0,37.0,no first departure,0.0,0.0,0,Denver, CO,Seattle, WA,2019-08-23,2019-08-23 21:45:00,2019-08-23 23:25:00,8,4,3,29,7,0,0,1305,1405,21,23,7,Clear
2796,2019-06-29,AA,N9630A,1484,11298,11042,18:44:00,2216.0,212.0,11.0,2227.0,137.0,5.0,22:23:00,142.0,199.0,0.0,not cancelled,0.0,159.0,146.0,130.0,1021.0,199.0,0.0,0.0,0.0,0.0,1851.0,53.0,53.0,0,Dallas/Fort Worth, TX,Cleveland, OH,2019-06-29,2019-06-29 18:44:00,2019-06-29 22:23:00,6,5,3,8,9,0,0,1124,1343,18,22,6,Clear
11148,2018-04-17,YX,N136HQ,4675,14100,13342,08:30:00,1017.0,107.0,14.0,1031.0,1119.0,3.0,09:59:00,1122.0,83.0,0.0,not cancelled,0.0,149.0,125.0,108.0,690.0,0.0,0.0,0.0,0.0,83.0,no first departure,0.0,0.0,1,Philadelphia, PA,Milwaukee, WI,2018-04-17,2018-04-17 08:30:00,2018-04-17 09:59:00,4,1,2,5,1,0,0,510,599,8,9,2,Partly cloudy
774,2018-08-10,EV,N12900,4040,12945,13930,10:45:00,1035.0,-10.0,15.0,1050.0,1053.0,43.0,11:14:00,1136.0,22.0,0.0,not cancelled,0.0,89.0,121.0,63.0,323.0,0.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,1,Lexington, KY,Chicago, IL,2018-08-10,2018-08-10 10:45:00,2018-08-10 11:14:00,8,4,3,1,1,0,0,645,674,10,11,3,Cloudy
7987,2019-09-02,AA,N9621A,2360,11298,15016,13:44:00,1543.0,119.0,11.0,1554.0,1709.0,4.0,15:25:00,1713.0,108.0,0.0,not cancelled,0.0,101.0,90.0,75.0,550.0,108.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,St. Louis, MO,2019-09-02,2019-09-02 13:44:00,2019-09-02 15:25:00,9,0,4,9,7,0,0,824,925,13,15,4,Sunny
11426,2018-04-24,OH,N518AE,5627,14100,14307,13:25:00,1415.0,50.0,13.0,1428.0,1514.0,4.0,14:35:00,1518.0,43.0,0.0,not cancelled,0.0,70.0,63.0,46.0,237.0,0.0,0.0,0.0,0.0,43.0,no first departure,0.0,0.0,1,Philadelphia, PA,Providence, RI,2018-04-24,2018-04-24 13:25:00,2018-04-24 14:35:00,4,1,2,4,6,1,1,805,875,13,14,4,Cloudy
14843,2019-07-10,G7,N160GJ,4560,13871,13930,18:15:00,1806.0,-9.0,23.0,1829.0,1940.0,37.0,20:00:00,2017.0,17.0,0.0,not cancelled,0.0,105.0,131.0,71.0,416.0,0.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,1,Omaha, NE,Chicago, IL,2019-07-10,2019-07-10 18:15:00,2019-07-10 20:00:00,7,2,3,2,1,0,0,1095,1200,18,20,6,Patchy rain possible
4578,2019-02-26,YX,N653RW,3714,14683,11618,11:35:00,1318.0,103.0,12.0,1330.0,1734.0,5.0,16:18:00,1739.0,81.0,0.0,not cancelled,0.0,223.0,201.0,184.0,1569.0,3.0,0.0,0.0,0.0,78.0,no first departure,0.0,0.0,1,San Antonio, TX,Newark, NJ,2019-02-26,2019-02-26 11:35:00,2019-02-26 16:18:00,2,1,1,1,1,0,0,695,978,11,16,3,Overcast
10405,2018-09-17,QX,N453QX,2858,14057,14747,21:15:00,2200.0,45.0,18.0,2218.0,2247.0,6.0,22:05:00,2253.0,48.0,0.0,not cancelled,0.0,50.0,53.0,29.0,129.0,0.0,0.0,48.0,0.0,0.0,no first departure,0.0,0.0,1,Portland, OR,Seattle, WA,2018-09-17,2018-09-17 21:15:00,2018-09-17 22:05:00,9,0,4,4,2,0,0,1275,1325,21,22,7,Clear
2415,2019-06-12,UA,N87507,434,11618,13204,16:59:00,1813.0,74.0,27.0,1840.0,2055.0,6.0,19:59:00,2101.0,62.0,0.0,not cancelled,0.0,180.0,168.0,135.0,937.0,0.0,0.0,0.0,0.0,62.0,no first departure,0.0,0.0,0,Newark, NJ,Orlando, FL,2019-06-12,2019-06-12 16:59:00,2019-06-12 19:59:00,6,2,3,4,4,0,0,1019,1199,16,19,5,Sunny
11165,2018-04-17,YX,N420YX,4690,14100,15096,13:35:00,1740.0,245.0,13.0,1753.0,1840.0,3.0,14:48:00,1843.0,235.0,0.0,not cancelled,0.0,73.0,63.0,47.0,228.0,0.0,0.0,0.0,0.0,235.0,no first departure,0.0,0.0,1,Philadelphia, PA,Syracuse, NY,2018-04-17,2018-04-17 13:35:00,2018-04-17 14:48:00,4,1,2,5,4,0,0,815,888,13,14,4,Partly cloudy
5765,2019-11-17,AA,N273AY,399,12892,14100,21:59:00,2228.0,29.0,22.0,2250.0,627.0,6.0,05:58:00,633.0,35.0,0.0,not cancelled,0.0,299.0,305.0,277.0,2402.0,29.0,0.0,6.0,0.0,0.0,no first departure,0.0,0.0,0,Los Angeles, CA,Philadelphia, PA,2019-11-18,2019-11-17 21:59:00,2019-11-18 05:58:00,11,6,4,3,1,0,0,1319,358,21,5,7,Clear
10809,2018-09-29,AA,N160AN,222,10721,12892,07:35:00,927.0,112.0,26.0,953.0,1243.0,8.0,11:09:00,1251.0,102.0,0.0,not cancelled,0.0,394.0,384.0,350.0,2611.0,102.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,Los Angeles, CA,2018-09-29,2018-09-29 07:35:00,2018-09-29 11:09:00,9,5,4,2,1,0,0,455,669,7,11,2,Sunny
5084,2018-06-22,AA,N995NN,2463,10140,11298,16:30:00,1729.0,59.0,27.0,1756.0,2018.0,14.0,19:25:00,2032.0,67.0,0.0,not cancelled,0.0,115.0,123.0,82.0,569.0,0.0,0.0,8.0,0.0,59.0,no first departure,0.0,0.0,0,Albuquerque, NM,Dallas/Fort Worth, TX,2018-06-22,2018-06-22 16:30:00,2018-06-22 19:25:00,6,4,3,1,2,1,1,990,1165,16,19,5,Sunny
7077,2018-10-18,AS,N581AS,806,13830,14679,12:00:00,1232.0,32.0,16.0,1248.0,2034.0,3.0,20:13:00,2037.0,24.0,0.0,not cancelled,0.0,313.0,305.0,286.0,2541.0,0.0,0.0,0.0,0.0,24.0,no first departure,0.0,0.0,0,Kahului, HI,San Diego, CA,2018-10-18,2018-10-18 12:00:00,2018-10-18 20:13:00,10,3,4,5,8,1,1,720,1213,12,20,4,Sunny
13243,2019-04-06,WN,N799SW,4515,12191,15304,10:50:00,1127.0,37.0,7.0,1134.0,1409.0,3.0,13:50:00,1412.0,22.0,0.0,not cancelled,0.0,120.0,105.0,95.0,781.0,22.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Houston, TX,Tampa, FL,2019-04-06,2019-04-06 10:50:00,2019-04-06 13:50:00,4,5,2,9,5,0,0,650,830,10,13,3,Light drizzle
5857,2019-11-21,C5,N11191,4944,11618,10257,19:00:00,1935.0,35.0,25.0,2000.0,2029.0,4.0,20:14:00,2033.0,19.0,0.0,not cancelled,0.0,74.0,58.0,29.0,143.0,19.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Newark, NJ,Albany, NY,2019-11-21,2019-11-21 19:00:00,2019-11-21 20:14:00,11,3,4,12,9,0,0,1140,1214,19,20,6,Partly cloudy
13687,2019-04-23,B6,N607JB,1234,14843,13204,21:52:00,2201.0,9.0,21.0,2222.0,115.0,15.0,00:56:00,130.0,34.0,0.0,not cancelled,0.0,184.0,209.0,173.0,1189.0,0.0,0.0,25.0,0.0,9.0,no first departure,0.0,0.0,0,San Juan, PR,Orlando, FL,2019-04-24,2019-04-23 21:52:00,2019-04-24 00:56:00,4,1,2,2,1,0,0,1312,56,21,0,7,Partly cloudy
996,2018-08-21,WN,N8604K,540,10821,14122,22:10:00,2241.0,31.0,13.0,2254.0,2348.0,4.0,23:05:00,2352.0,47.0,0.0,not cancelled,0.0,55.0,71.0,54.0,210.0,0.0,0.0,16.0,0.0,31.0,no first departure,0.0,0.0,0,Baltimore, MD,Pittsburgh, PA,2018-08-21,2018-08-21 22:10:00,2018-08-21 23:05:00,8,1,3,25,6,0,0,1330,1385,22,23,7,Moderate or heavy rain shower
3156,2018-03-11,9E,N313PQ,3436,11193,11618,12:26:00,1225.0,-1.0,13.0,1238.0,1427.0,6.0,14:16:00,1433.0,17.0,0.0,not cancelled,0.0,110.0,128.0,109.0,569.0,0.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,1,Cincinnati, OH,Newark, NJ,2018-03-11,2018-03-11 12:26:00,2018-03-11 14:16:00,3,6,2,1,1,0,0,746,856,12,14,4,Partly cloudy
10354,2018-09-13,AA,N967UW,2121,10721,12953,11:00:00,1057.0,-3.0,44.0,1141.0,1237.0,4.0,12:14:00,1241.0,27.0,0.0,not cancelled,0.0,74.0,104.0,56.0,184.0,0.0,0.0,27.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,New York, NY,2018-09-13,2018-09-13 11:00:00,2018-09-13 12:14:00,9,3,4,5,3,1,1,660,734,11,12,3,Light rain shower
15047,2019-07-26,C5,N14173,4897,12264,11193,22:05:00,2253.0,48.0,19.0,2312.0,9.0,7.0,23:44:00,16.0,32.0,0.0,not cancelled,0.0,99.0,83.0,57.0,388.0,32.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Cincinnati, OH,2019-07-26,2019-07-26 22:05:00,2019-07-26 23:44:00,7,4,3,7,3,0,0,1325,1424,22,23,7,Clear
